country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Bulgaria,BGR,29/1/21,40805,27856,12949,3169,2101,0.59,0.4,0.19,302,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,30/1/21,41020,27957,13063,215,2129,0.59,0.4,0.19,306,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,31/1/21,41125,28041,13084,105,2140,0.59,0.4,0.19,308,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/2/21,42634,28978,13656,1509,2262,0.61,0.42,0.2,326,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2/2/21,45917,30817,15100,3283,2399,0.66,0.44,0.22,345,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,3/2/21,50124,33691,16433,4207,2458,0.72,0.48,0.24,354,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,4/2/21,54025,36929,17096,3901,2341,0.78,0.53,0.25,337,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,5/2/21,56860,39468,17392,2835,2294,0.82,0.57,0.25,330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,6/2/21,57016,39624,17392,156,2285,0.82,0.57,0.25,329,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,7/2/21,57038,39646,17392,22,2273,0.82,0.57,0.25,327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,8/2/21,58888,41407,17481,1850,2322,0.85,0.6,0.25,334,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,9/2/21,62428,44482,17946,3540,2359,0.9,0.64,0.26,340,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,10/2/21,66163,47551,18612,3735,2291,0.95,0.68,0.27,330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,11/2/21,71123,51435,19688,4960,2443,1.02,0.74,0.28,352,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,12/2/21,74694,54123,20571,3571,2548,1.07,0.78,0.3,367,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,13/2/21,75320,54646,20674,626,2615,1.08,0.79,0.3,376,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,14/2/21,75388,54690,20698,68,2621,1.08,0.79,0.3,377,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,15/2/21,77436,56113,21323,2048,2650,1.11,0.81,0.31,381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,16/2/21,81338,58562,22776,3902,2701,1.17,0.84,0.33,389,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,17/2/21,85920,61813,24107,4582,2822,1.24,0.89,0.35,406,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,18/2/21,90514,65073,25441,4594,2770,1.3,0.94,0.37,399,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,19/2/21,104268,77518,26750,13754,4225,1.5,1.12,0.38,608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,20/2/21,108356,81433,26923,4088,4719,1.56,1.17,0.39,679,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,21/2/21,119354,92381,26973,10998,6281,1.72,1.33,0.39,904,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,22/2/21,131063,103111,27952,11709,7661,1.89,1.48,0.4,1103,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,23/2/21,148226,118549,29677,17163,9555,2.13,1.71,0.43,1375,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,24/2/21,168462,136454,32008,20236,11792,2.42,1.96,0.46,1697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,25/2/21,188512,153793,34719,20050,14000,2.71,2.21,0.5,2015,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,26/2/21,204439,167258,37181,15927,14310,2.94,2.41,0.54,2059,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,27/2/21,209760,172393,37367,5321,14486,3.02,2.48,0.54,2085,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,28/2/21,212445,175066,37379,2685,13299,3.06,2.52,0.54,1914,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,1/3/21,223539,184764,38775,11094,13211,3.22,2.66,0.56,1901,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2/3/21,243772,202247,41525,20233,13649,3.51,2.91,0.6,1964,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,3/3/21,248169,206296,41873,4397,11387,3.57,2.97,0.6,1639,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,4/3/21,268544,221832,46712,20375,11433,3.86,3.19,0.67,1645,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,5/3/21,284464,234526,49938,15920,11432,4.09,3.38,0.72,1645,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,6/3/21,287118,237067,50051,2654,11051,4.13,3.41,0.72,1590,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,7/3/21,288631,238575,50056,1513,10884,4.15,3.43,0.72,1566,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,8/3/21,294132,243479,50653,5501,10085,4.23,3.5,0.73,1451,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,9/3/21,302151,250507,51644,8019,8340,4.35,3.61,0.74,1200,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,10/3/21,309145,256410,52735,6994,8711,4.45,3.69,0.76,1254,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,11/3/21,324446,270587,53859,15301,7986,4.67,3.89,0.78,1149,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Cambodia,KHM,9/2/21,0,0,,,,0,0,,,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,10/2/21,1492,1492,,1492,1492,0.01,0.01,,89,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,11/2/21,,,,,871,,,,52,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,12/2/21,,,,,663,,,,40,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,13/2/21,,,,,560,,,,33,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,14/2/21,,,,,498,,,,30,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,15/2/21,,,,,456,,,,27,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,16/2/21,,,,,427,,,,26,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,17/2/21,3236,3236,,,249,0.02,0.02,,15,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,18/2/21,,,,,312,,,,19,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,19/2/21,4609,4609,,,374,0.03,0.03,,22,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,20/2/21,,,,,451,,,,27,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,21/2/21,,,,,529,,,,32,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,22/2/21,,,,,606,,,,36,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,23/2/21,7770,7770,,,683,0.05,0.05,,41,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,24/2/21,,,,,1028,,,,61,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,25/2/21,13101,13101,,,1311,0.08,0.08,,78,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,26/2/21,,,,,1614,,,,97,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,27/2/21,,,,,1902,,,,114,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,28/2/21,,,,,2191,,,,131,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,1/3/21,24331,24331,,,2479,0.15,0.15,,148,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,2/3/21,33211,33211,,8880,3634,0.2,0.2,,217,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,3/3/21,40910,40910,,7699,4354,0.24,0.24,,260,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,4/3/21,,,,,5208,,,,312,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,5/3/21,,,,,6042,,,,361,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,6/3/21,66847,66847,,,6876,0.4,0.4,,411,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,7/3/21,71185,71185,,4338,7094,0.43,0.43,,424,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,8/3/21,77963,77963,,6778,7662,0.47,0.47,,458,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,9/3/21,89506,89506,,11543,8042,0.54,0.54,,481,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,10/3/21,109854,109854,,20348,9849,0.66,0.66,,589,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Cambodia,KHM,11/3/21,129908,129908,,20054,11479,0.78,0.78,,687,Sinopharm/Beijing,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/3840316009340810?__cft__[0]=AZUetI5XPtfXW45OdldgnSeFGtRpPweRvqe1WGoR-7GJ5Lhnwreia2XxlGN3hWLNHdAIp44ARDyzj7pTdwge8AvpuKkGT8pUDCr_d3A-RPF6b99tcOak9DWRpIcP3rSzojMkK1k9RCv7TLGakSmnz4rx&__tn__=%2CO%2CP-R
Canada,CAN,14/12/20,5,,,,,0,,,,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,15/12/20,723,,,718,718,0,,,19,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,16/12/20,3023,,,2300,1509,0.01,,,40,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,17/12/20,7202,,,4179,2399,0.02,,,64,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,18/12/20,11174,,,3972,2792,0.03,,,74,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,19/12/20,11894,,,720,2378,0.03,,,63,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,20/12/20,12738,,,844,2122,0.03,,,56,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,21/12/20,20866,,,8128,2980,0.06,,,79,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,22/12/20,26603,,,5737,3697,0.07,,,98,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,23/12/20,35089,,,8486,4581,0.09,,,121,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,24/12/20,45398,,,10309,5457,0.12,,,145,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,25/12/20,45398,,,0,4889,0.12,,,130,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,26/12/20,48417,,,3019,5218,0.13,,,138,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,27/12/20,52280,,,3863,5649,0.14,,,150,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,28/12/20,59449,,,7169,5512,0.16,,,146,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,29/12/20,70463,,,11014,6266,0.19,,,166,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,30/12/20,84142,,,13679,7008,0.22,,,186,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
Canada,CAN,31/12/20,97582,,,13440,7455,0.26,,,198,"Moderna, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
